,tconst,primaryTitle
5687,tt0109424,Chungking Express
5688,tt0097940,Mystery Train
5689,tt0086200,Risky Business
5690,tt0090967,Down by Law
5691,tt0088680,After Hours
5692,tt0097223,Time of the Gypsies
5693,tt0085794,The King of Comedy
5694,tt0070334,The Long Goodbye
5695,tt0070510,Paper Moon
5696,tt0070735,The Sting
